"","Product_Num","Year","Month","total_demand"
"29746","SH225",2001,6,332
"29747","SH226",2001,6,368
"29748","SH227",2001,6,326
"29749","SH228",2001,6,288
"29750","SH229",2001,6,391
"29751","SH230",2001,6,295
"29752","SH231",2001,6,335
"29753","SH232",2001,6,355
"29754","SH233",2001,6,359
"29755","SH234",2001,6,375
"29756","SH235",2001,6,294
"29757","SH236",2001,6,285
"29758","SH237",2001,6,336
"29759","SH238",2001,6,350
"29760","SH239",2001,6,313
"29761","SH240",2001,6,382
"29762","SH241",2001,6,340
"29763","SH242",2001,6,390
"29764","SH243",2001,6,306
"29765","SH244",2001,6,383
"29766","SH245",2001,6,367
"29767","SH246",2001,6,304
"29768","SH247",2001,6,384
"29769","SH248",2001,6,351
"29770","SH249",2001,6,348
"29771","SH250",2001,6,270
"29772","SH251",2001,6,302
"29773","SH252",2001,6,296
"29774","SH253",2001,6,377
"29775","SH254",2001,6,327
"29776","SH255",2001,6,344
"29777","SH256",2001,6,354
"29778","SH257",2001,6,331
"29779","SH258",2001,6,348
"29780","SH259",2001,6,318
"29781","SH260",2001,6,397
"29782","SH261",2001,6,378
"29783","SH262",2001,6,313
"29784","SH263",2001,6,295
"29785","SH264",2001,6,370
"29786","SH265",2001,6,335
"29787","SH266",2001,6,343
"29788","SH267",2001,6,350
"29789","SH268",2001,6,299
"29790","SH269",2001,6,413
"29791","SH270",2001,6,375
"29792","SH271",2001,6,331
"29793","SH272",2001,6,412
"29794","SH273",2001,6,369
"29795","SH274",2001,6,380
"29796","SH275",2001,6,388
"29797","SH276",2001,6,294
"29798","SH277",2001,6,334
"29799","SH278",2001,6,365
"29800","SH279",2001,6,340
"29801","SH280",2001,6,325
"29802","SH281",2001,6,401
"29803","SH282",2001,6,326
"29804","SH283",2001,6,388
"29805","SH284",2001,6,328
"29806","SH285",2001,6,281
"29807","SH286",2001,6,268
"29808","SH287",2001,6,345
"29809","SH288",2001,6,283
"29810","SH289",2001,6,404
"29811","SH290",2001,6,307
"29812","SH291",2001,6,314
"29813","SH292",2001,6,379
"29814","SH293",2001,6,378
"29815","SH294",2001,6,368
"29816","SH295",2001,6,403
"29817","SH296",2001,6,366
"29818","SH297",2001,6,349
"29819","SH298",2001,6,343
"29820","SH299",2001,6,405
"29821","SH300",2001,6,394
"29822","SH301",2001,6,319
"29823","SH302",2001,6,337
"29824","SH303",2001,6,381
"29825","SH304",2001,6,306
"29826","SH305",2001,6,352
"29827","SH306",2001,6,407
"29828","SH307",2001,6,342
"29829","SH308",2001,6,403
"29830","SH309",2001,6,354
"29831","SH310",2001,6,446
"29832","SH311",2001,6,414
"29833","SH312",2001,6,399
"29834","SH313",2001,6,301
"29835","SH314",2001,6,333
"29836","SH315",2001,6,385
"29837","SH316",2001,6,415
"29838","SH317",2001,6,359
"29839","SH318",2001,6,357
"29840","SH319",2001,6,374
"29841","SH320",2001,6,348
"29842","SH321",2001,6,337
"29843","SH322",2001,6,376
"29844","SH323",2001,6,434
"29845","SH324",2001,6,288
"29846","SH325",2001,6,344
"29847","SH326",2001,6,338
"29848","SH327",2001,6,306
"29849","SH328",2001,6,382
"29850","SH329",2001,6,307
"29851","SH330",2001,6,319
"29852","SH331",2001,6,357
"29853","SH332",2001,6,262
"29854","SH333",2001,6,349
"29855","SH334",2001,6,405
"29856","SH335",2001,6,322
"29857","SH336",2001,6,375
"29858","SH337",2001,6,386
"29859","SH338",2001,6,339
"29860","SH339",2001,6,339
"29861","SH340",2001,6,339
"29862","SH341",2001,6,296
"29863","SH342",2001,6,402
"29864","SH343",2001,6,266
"29865","SH344",2001,6,324
"29866","SH345",2001,6,387
"29867","SH346",2001,6,362
"29868","SH347",2001,6,411
"29869","SH348",2001,6,397
"29870","SH349",2001,6,439
"29871","SH350",2001,6,337
"29872","SH351",2001,6,356
"29873","SH352",2001,6,322
"29874","SH353",2001,6,341
"29875","SH354",2001,6,327
"29876","SH355",2001,6,281
"29877","SH356",2001,6,364
"29878","SH357",2001,6,290
"29879","SH358",2001,6,280
"29880","SH359",2001,6,301
"29881","SH360",2001,6,331
"29882","SH361",2001,6,352
"29883","SH362",2001,6,346
"29884","SH363",2001,6,383
"29885","SH364",2001,6,340
"29886","SH365",2001,6,359
"29887","SH366",2001,6,303
"29888","SH367",2001,6,289
"29889","SH368",2001,6,276
"29890","SH369",2001,6,259
"29891","SH370",2001,6,360
"29892","SH371",2001,6,366
"29893","SH372",2001,6,455
"29894","SH373",2001,6,318
"29895","SH374",2001,6,308
"29896","SH375",2001,6,377
"29897","SH376",2001,6,377
"29898","SH377",2001,6,419
"29899","SH378",2001,6,327
"29900","SH379",2001,6,351
"29901","SH380",2001,6,373
"29902","SH381",2001,6,357
"29903","SH382",2001,6,344
"29904","SH383",2001,6,368
"29905","SH384",2001,6,333
"29906","SH385",2001,6,408
"29907","SH386",2001,6,423
"29908","SH387",2001,6,376
"29909","SH388",2001,6,321
"29910","SH389",2001,6,377
"29911","SH390",2001,6,340
"29912","SH391",2001,6,395
"29913","SH392",2001,6,329
"29914","SH393",2001,6,356
"29915","SH394",2001,6,322
"29916","SH395",2001,6,298
"29917","SH396",2001,6,380
"29918","SH397",2001,6,334
"29919","SH398",2001,6,331
"29920","SH399",2001,6,362
"29921","SH400",2001,6,410
"29922","SH401",2001,6,425
"29923","SH402",2001,6,387
"29924","SH403",2001,6,323
"29925","SH404",2001,6,372
"29926","SH405",2001,6,246
"29927","SH406",2001,6,409
"29928","SH407",2001,6,317
"29929","SH408",2001,6,310
"29930","SH409",2001,6,334
"29931","SH410",2001,6,332
"29932","SH411",2001,6,326
"29933","SH412",2001,6,304
"29934","SH413",2001,6,431
"29935","SH414",2001,6,403
"29936","SH415",2001,6,394
"29937","SH416",2001,6,329
"29938","SH417",2001,6,295
"29939","SH418",2001,6,353
"29940","SH419",2001,6,391
"29941","SH420",2001,6,357
"29942","SH421",2001,6,326
"29943","SH422",2001,6,383
"29944","SH423",2001,6,380
"29945","SH424",2001,6,342
"29946","SH425",2001,6,285
"29947","SH426",2001,6,349
"29948","SH427",2001,6,402
"29949","SH428",2001,6,387
"29950","SH429",2001,6,342
"29951","SH430",2001,6,315
"29952","SH431",2001,6,341
"29953","SH432",2001,6,376
"29954","SH433",2001,6,380
"29955","SH434",2001,6,346
"29956","SH435",2001,6,410
"29957","SH436",2001,6,294
"29958","SH437",2001,6,281
"29959","SH438",2001,6,336
"29960","SH439",2001,6,296
"29961","SH440",2001,6,364
"29962","SH441",2001,6,338
"29963","SH442",2001,6,341
"29964","SH443",2001,6,337
"29965","SH444",2001,6,293
"29966","SH445",2001,6,376
"29967","SH446",2001,6,378
"29968","SH447",2001,6,335
"29969","SH448",2001,6,379
"29970","SH449",2001,6,416
"29971","SH450",2001,6,309
"29972","SH451",2001,6,351
"29973","SH452",2001,6,306
"29974","SH453",2001,6,359
"29975","SH454",2001,6,318
"29976","SH455",2001,6,353
"29977","SH456",2001,6,445
"29978","SH457",2001,6,363
"29979","SH458",2001,6,324
"29980","SH459",2001,6,403
"29981","SH460",2001,6,352
"29982","SH461",2001,6,322
"29983","SH462",2001,6,371
"29984","SH463",2001,6,330
"29985","SH464",2001,6,339
"29986","SH465",2001,6,353
"29987","SH466",2001,6,347
"29988","SH467",2001,6,362
"29989","SH468",2001,6,344
"29990","SH469",2001,6,278
"29991","SH470",2001,6,391
"29992","SH471",2001,6,329
"29993","SH472",2001,6,366
"29994","SH473",2001,6,341
"29995","SH474",2001,6,272
"29996","SH475",2001,6,353
"29997","SH476",2001,6,327
"29998","SH477",2001,6,287
"29999","SH478",2001,6,322
"30000","SH479",2001,6,315
"30001","SH480",2001,6,361
"30002","SH481",2001,6,444
"30003","SH482",2001,6,400
"30004","SH483",2001,6,306
"30005","SH484",2001,6,334
"30006","SH485",2001,6,365
"30007","SH486",2001,6,358
"30008","SH487",2001,6,348
"30009","SH488",2001,6,390
"30010","SH489",2001,6,360
"30011","SH490",2001,6,344
"30012","SH491",2001,6,388
"30013","SH492",2001,6,337
"30014","SH493",2001,6,326
"30015","SH494",2001,6,401
"30016","SH495",2001,6,280
"30017","SH496",2001,6,338
"30018","SH497",2001,6,297
"30019","SH498",2001,6,326
"30020","SH499",2001,6,375
"30021","SH500",2001,6,362
"30022","SH501",2001,6,281
"30023","SH502",2001,6,346
"30024","SH503",2001,6,391
"30025","SH504",2001,6,411
"30026","SH505",2001,6,305
"30027","SH506",2001,6,314
"30028","SH507",2001,6,354
"30029","SH508",2001,6,399
"30030","SH509",2001,6,307
"30031","SH510",2001,6,411
"30032","SH511",2001,6,352
"30033","SH512",2001,6,349
"30034","SH513",2001,6,258
"30035","SH514",2001,6,286
"30036","SH515",2001,6,367
"30037","SH516",2001,6,336
"30038","SH517",2001,6,327
"30039","SH518",2001,6,417
"30040","SH519",2001,6,331
"30041","SH520",2001,6,361
"30042","SH521",2001,6,338
"30043","SH522",2001,6,321
"30044","SH523",2001,6,331
"30045","SH524",2001,6,379
"30046","SH525",2001,6,423
"30047","SH526",2001,6,387
"30048","SH527",2001,6,370
"30049","SH528",2001,6,283
"30050","SH529",2001,6,356
"30051","SH530",2001,6,356
"30052","SH531",2001,6,305
"30053","SH532",2001,6,356
"30054","SH533",2001,6,281
"30055","SH534",2001,6,368
"30056","SH535",2001,6,351
"30057","SH536",2001,6,367
"30058","SH537",2001,6,416
"30059","SH538",2001,6,368
"30060","SH539",2001,6,349
"30061","SH540",2001,6,352
"30062","SH541",2001,6,339
"30063","SH542",2001,6,380
"30064","SH543",2001,6,406
"30065","SH544",2001,6,381
"30066","SH545",2001,6,346
"30067","SH546",2001,6,415
"30068","SH547",2001,6,327
"30069","SH548",2001,6,260
"30070","SH549",2001,6,384
"30071","SH550",2001,6,336
"30072","SH551",2001,6,343
"30073","SH552",2001,6,356
"30074","SH553",2001,6,309
"30075","SH554",2001,6,383
"30076","SH555",2001,6,380
"30077","SH556",2001,6,424
"30078","SH557",2001,6,394
"30079","SH001",2001,7,354
"30080","SH002",2001,7,388
"30081","SH003",2001,7,391
"30082","SH004",2001,7,386
"30083","SH005",2001,7,443
"30084","SH006",2001,7,282
"30085","SH007",2001,7,349
"30086","SH008",2001,7,322
"30087","SH009",2001,7,277
"30088","SH010",2001,7,329
"30089","SH011",2001,7,363
"30090","SH012",2001,7,364
"30091","SH013",2001,7,336
"30092","SH014",2001,7,290
"30093","SH015",2001,7,329
"30094","SH016",2001,7,336
"30095","SH017",2001,7,291
"30096","SH018",2001,7,383
"30097","SH019",2001,7,319
"30098","SH020",2001,7,415
"30099","SH021",2001,7,391
"30100","SH022",2001,7,393
"30101","SH023",2001,7,336
"30102","SH024",2001,7,295
"30103","SH025",2001,7,469
"30104","SH026",2001,7,329
"30105","SH027",2001,7,393
"30106","SH028",2001,7,370
"30107","SH029",2001,7,368
"30108","SH030",2001,7,411
"30109","SH031",2001,7,301
"30110","SH032",2001,7,316
"30111","SH033",2001,7,373
"30112","SH034",2001,7,427
"30113","SH035",2001,7,406
"30114","SH036",2001,7,462
"30115","SH037",2001,7,323
"30116","SH038",2001,7,342
"30117","SH039",2001,7,337
"30118","SH040",2001,7,414
"30119","SH041",2001,7,344
"30120","SH042",2001,7,336
"30121","SH043",2001,7,305
"30122","SH044",2001,7,286
"30123","SH045",2001,7,393
"30124","SH046",2001,7,350
"30125","SH047",2001,7,365
"30126","SH048",2001,7,250
"30127","SH049",2001,7,355
"30128","SH050",2001,7,360
"30129","SH051",2001,7,345
"30130","SH052",2001,7,322
"30131","SH053",2001,7,359
"30132","SH054",2001,7,346
"30133","SH055",2001,7,329
"30134","SH056",2001,7,433
"30135","SH057",2001,7,335
"30136","SH058",2001,7,355
"30137","SH059",2001,7,408
"30138","SH060",2001,7,353
"30139","SH061",2001,7,337
"30140","SH062",2001,7,417
"30141","SH063",2001,7,420
"30142","SH064",2001,7,393
"30143","SH065",2001,7,332
"30144","SH066",2001,7,379
"30145","SH067",2001,7,352
"30146","SH068",2001,7,274
"30147","SH069",2001,7,377
"30148","SH070",2001,7,361
"30149","SH071",2001,7,365
"30150","SH072",2001,7,346
"30151","SH073",2001,7,388
"30152","SH074",2001,7,373
"30153","SH075",2001,7,320
"30154","SH076",2001,7,321
"30155","SH077",2001,7,345
"30156","SH078",2001,7,374
"30157","SH079",2001,7,404
"30158","SH080",2001,7,374
"30159","SH081",2001,7,351
"30160","SH082",2001,7,277
"30161","SH083",2001,7,362
"30162","SH084",2001,7,331
"30163","SH085",2001,7,392
"30164","SH086",2001,7,325
"30165","SH087",2001,7,284
"30166","SH088",2001,7,389
"30167","SH089",2001,7,302
"30168","SH090",2001,7,399
"30169","SH091",2001,7,358
"30170","SH092",2001,7,343
"30171","SH093",2001,7,293
"30172","SH094",2001,7,426
"30173","SH095",2001,7,417
"30174","SH096",2001,7,396
"30175","SH097",2001,7,332
"30176","SH098",2001,7,360
"30177","SH099",2001,7,380
"30178","SH100",2001,7,326
"30179","SH101",2001,7,404
"30180","SH102",2001,7,388
"30181","SH103",2001,7,332
"30182","SH104",2001,7,319
"30183","SH105",2001,7,400
"30184","SH106",2001,7,375
"30185","SH107",2001,7,343
"30186","SH108",2001,7,322
"30187","SH109",2001,7,339
"30188","SH110",2001,7,366
"30189","SH111",2001,7,392
"30190","SH112",2001,7,385
"30191","SH113",2001,7,368
"30192","SH114",2001,7,372
"30193","SH115",2001,7,342
"30194","SH116",2001,7,391
"30195","SH117",2001,7,384
"30196","SH118",2001,7,324
"30197","SH119",2001,7,379
"30198","SH120",2001,7,397
"30199","SH121",2001,7,317
"30200","SH122",2001,7,337
"30201","SH123",2001,7,359
"30202","SH124",2001,7,376
"30203","SH125",2001,7,406
"30204","SH126",2001,7,334
"30205","SH127",2001,7,453
"30206","SH128",2001,7,385
"30207","SH129",2001,7,348
"30208","SH130",2001,7,360
"30209","SH131",2001,7,280
"30210","SH132",2001,7,389
"30211","SH133",2001,7,352
"30212","SH134",2001,7,296
"30213","SH135",2001,7,402
"30214","SH136",2001,7,373
"30215","SH137",2001,7,362
"30216","SH138",2001,7,366
"30217","SH139",2001,7,339
"30218","SH140",2001,7,352
"30219","SH141",2001,7,374
"30220","SH142",2001,7,293
"30221","SH143",2001,7,365
"30222","SH144",2001,7,358
"30223","SH145",2001,7,356
"30224","SH146",2001,7,354
"30225","SH147",2001,7,323
"30226","SH148",2001,7,336
"30227","SH149",2001,7,351
"30228","SH150",2001,7,341
"30229","SH151",2001,7,331
"30230","SH152",2001,7,279
"30231","SH153",2001,7,377
"30232","SH154",2001,7,358
"30233","SH155",2001,7,309
"30234","SH156",2001,7,284
"30235","SH157",2001,7,328
"30236","SH158",2001,7,379
"30237","SH159",2001,7,342
"30238","SH160",2001,7,311
"30239","SH161",2001,7,310
"30240","SH162",2001,7,380
"30241","SH163",2001,7,316
"30242","SH164",2001,7,334
"30243","SH165",2001,7,336
"30244","SH166",2001,7,315
"30245","SH167",2001,7,328
"30246","SH168",2001,7,425
"30247","SH169",2001,7,373
"30248","SH170",2001,7,313
"30249","SH171",2001,7,308
"30250","SH172",2001,7,413
"30251","SH173",2001,7,418
"30252","SH174",2001,7,302
"30253","SH175",2001,7,359
"30254","SH176",2001,7,380
"30255","SH177",2001,7,343
"30256","SH178",2001,7,351
"30257","SH179",2001,7,372
"30258","SH180",2001,7,325
"30259","SH181",2001,7,351
"30260","SH182",2001,7,302
"30261","SH183",2001,7,374
"30262","SH184",2001,7,336
"30263","SH185",2001,7,329
"30264","SH186",2001,7,358
"30265","SH187",2001,7,355
"30266","SH188",2001,7,367
"30267","SH189",2001,7,307
"30268","SH190",2001,7,376
"30269","SH191",2001,7,350
"30270","SH192",2001,7,382
"30271","SH193",2001,7,348
"30272","SH194",2001,7,340
"30273","SH195",2001,7,439
"30274","SH196",2001,7,322
"30275","SH197",2001,7,282
"30276","SH198",2001,7,352
"30277","SH199",2001,7,370
"30278","SH200",2001,7,369
"30279","SH201",2001,7,396
"30280","SH202",2001,7,386
"30281","SH203",2001,7,289
"30282","SH204",2001,7,275
"30283","SH205",2001,7,321
"30284","SH206",2001,7,302
"30285","SH207",2001,7,365
"30286","SH208",2001,7,350
"30287","SH209",2001,7,256
"30288","SH210",2001,7,353
"30289","SH211",2001,7,387
"30290","SH212",2001,7,374
"30291","SH213",2001,7,320
"30292","SH214",2001,7,360
"30293","SH215",2001,7,349
"30294","SH216",2001,7,354
"30295","SH217",2001,7,365
"30296","SH218",2001,7,310
"30297","SH219",2001,7,311
"30298","SH220",2001,7,339
"30299","SH221",2001,7,389
"30300","SH222",2001,7,327
"30301","SH223",2001,7,304
"30302","SH224",2001,7,356
"30303","SH225",2001,7,342
"30304","SH226",2001,7,334
"30305","SH227",2001,7,282
"30306","SH228",2001,7,323
"30307","SH229",2001,7,349
"30308","SH230",2001,7,332
"30309","SH231",2001,7,405
"30310","SH232",2001,7,452
"30311","SH233",2001,7,333
"30312","SH234",2001,7,292
"30313","SH235",2001,7,332
"30314","SH236",2001,7,376
"30315","SH237",2001,7,334
"30316","SH238",2001,7,364
"30317","SH239",2001,7,385
"30318","SH240",2001,7,346
"30319","SH241",2001,7,388
"30320","SH242",2001,7,423
"30321","SH243",2001,7,391
"30322","SH244",2001,7,332
"30323","SH245",2001,7,381
"30324","SH246",2001,7,308
"30325","SH247",2001,7,348
"30326","SH248",2001,7,368
"30327","SH249",2001,7,380
"30328","SH250",2001,7,322
"30329","SH251",2001,7,357
"30330","SH252",2001,7,375
"30331","SH253",2001,7,401
"30332","SH254",2001,7,408
"30333","SH255",2001,7,327
"30334","SH256",2001,7,347
"30335","SH257",2001,7,272
"30336","SH258",2001,7,299
"30337","SH259",2001,7,360
"30338","SH260",2001,7,364
"30339","SH261",2001,7,405
"30340","SH262",2001,7,383
"30341","SH263",2001,7,356
"30342","SH264",2001,7,320
"30343","SH265",2001,7,314
"30344","SH266",2001,7,326
"30345","SH267",2001,7,330
"30346","SH268",2001,7,311
"30347","SH269",2001,7,363
"30348","SH270",2001,7,352
"30349","SH271",2001,7,303
"30350","SH272",2001,7,284
"30351","SH273",2001,7,441
"30352","SH274",2001,7,326
"30353","SH275",2001,7,361
"30354","SH276",2001,7,329
"30355","SH277",2001,7,374
"30356","SH278",2001,7,383
"30357","SH279",2001,7,398
"30358","SH280",2001,7,385
"30359","SH281",2001,7,280
"30360","SH282",2001,7,301
"30361","SH283",2001,7,313
"30362","SH284",2001,7,441
"30363","SH285",2001,7,315
"30364","SH286",2001,7,403
"30365","SH287",2001,7,357
"30366","SH288",2001,7,345
"30367","SH289",2001,7,354
"30368","SH290",2001,7,313
"30369","SH291",2001,7,353
"30370","SH292",2001,7,333
"30371","SH293",2001,7,380
"30372","SH294",2001,7,333
"30373","SH295",2001,7,395
"30374","SH296",2001,7,374
"30375","SH297",2001,7,308
"30376","SH298",2001,7,355
"30377","SH299",2001,7,431
"30378","SH300",2001,7,330
"30379","SH301",2001,7,317
"30380","SH302",2001,7,423
"30381","SH303",2001,7,314
"30382","SH304",2001,7,363
"30383","SH305",2001,7,375
"30384","SH306",2001,7,388
"30385","SH307",2001,7,384
"30386","SH308",2001,7,358
"30387","SH309",2001,7,310
"30388","SH310",2001,7,377
"30389","SH311",2001,7,359
"30390","SH312",2001,7,298
"30391","SH313",2001,7,429
"30392","SH314",2001,7,405
"30393","SH315",2001,7,324
"30394","SH316",2001,7,300
"30395","SH317",2001,7,357
"30396","SH318",2001,7,380
"30397","SH319",2001,7,399
"30398","SH320",2001,7,368
"30399","SH321",2001,7,313
"30400","SH322",2001,7,344
"30401","SH323",2001,7,368
"30402","SH324",2001,7,346
"30403","SH325",2001,7,322
"30404","SH326",2001,7,393
"30405","SH327",2001,7,336
"30406","SH328",2001,7,291
"30407","SH329",2001,7,314
"30408","SH330",2001,7,326
"30409","SH331",2001,7,348
"30410","SH332",2001,7,386
"30411","SH333",2001,7,385
"30412","SH334",2001,7,356
"30413","SH335",2001,7,305
"30414","SH336",2001,7,375
"30415","SH337",2001,7,350
"30416","SH338",2001,7,354
"30417","SH339",2001,7,341
"30418","SH340",2001,7,337
"30419","SH341",2001,7,347
"30420","SH342",2001,7,338
"30421","SH343",2001,7,334
"30422","SH344",2001,7,309
"30423","SH345",2001,7,313
"30424","SH346",2001,7,267
"30425","SH347",2001,7,361
"30426","SH348",2001,7,331
"30427","SH349",2001,7,419
"30428","SH350",2001,7,303
"30429","SH351",2001,7,335
"30430","SH352",2001,7,393
"30431","SH353",2001,7,389
"30432","SH354",2001,7,395
"30433","SH355",2001,7,380
"30434","SH356",2001,7,334
"30435","SH357",2001,7,342
"30436","SH358",2001,7,438
"30437","SH359",2001,7,329
"30438","SH360",2001,7,303
"30439","SH361",2001,7,242
"30440","SH362",2001,7,285
"30441","SH363",2001,7,315
"30442","SH364",2001,7,317
"30443","SH365",2001,7,235
"30444","SH366",2001,7,355
"30445","SH367",2001,7,300
"30446","SH368",2001,7,297
"30447","SH369",2001,7,361
"30448","SH370",2001,7,282
"30449","SH371",2001,7,389
"30450","SH372",2001,7,273
"30451","SH373",2001,7,335
"30452","SH374",2001,7,355
"30453","SH375",2001,7,338
"30454","SH376",2001,7,352
"30455","SH377",2001,7,374
"30456","SH378",2001,7,390
"30457","SH379",2001,7,399
"30458","SH380",2001,7,301
"30459","SH381",2001,7,390
"30460","SH382",2001,7,282
"30461","SH383",2001,7,360
"30462","SH384",2001,7,378
"30463","SH385",2001,7,321
"30464","SH386",2001,7,321
"30465","SH387",2001,7,378
"30466","SH388",2001,7,310
"30467","SH389",2001,7,369
"30468","SH390",2001,7,356
"30469","SH391",2001,7,302
"30470","SH392",2001,7,350
"30471","SH393",2001,7,400
"30472","SH394",2001,7,312
"30473","SH395",2001,7,388
"30474","SH396",2001,7,309
"30475","SH397",2001,7,374
"30476","SH398",2001,7,377
"30477","SH399",2001,7,319
"30478","SH400",2001,7,303
"30479","SH401",2001,7,324
"30480","SH402",2001,7,357
"30481","SH403",2001,7,315
"30482","SH404",2001,7,386
"30483","SH405",2001,7,333
"30484","SH406",2001,7,359
"30485","SH407",2001,7,343
"30486","SH408",2001,7,347
"30487","SH409",2001,7,439
"30488","SH410",2001,7,305
"30489","SH411",2001,7,364
"30490","SH412",2001,7,396
"30491","SH413",2001,7,349
"30492","SH414",2001,7,329
"30493","SH415",2001,7,299
"30494","SH416",2001,7,334
"30495","SH417",2001,7,312
"30496","SH418",2001,7,384
"30497","SH419",2001,7,366
"30498","SH420",2001,7,371
"30499","SH421",2001,7,436
"30500","SH422",2001,7,352
"30501","SH423",2001,7,374
"30502","SH424",2001,7,362
"30503","SH425",2001,7,366
"30504","SH426",2001,7,267
"30505","SH427",2001,7,367
"30506","SH428",2001,7,325
"30507","SH429",2001,7,379
"30508","SH430",2001,7,315
"30509","SH431",2001,7,386
"30510","SH432",2001,7,326
"30511","SH433",2001,7,404
"30512","SH434",2001,7,369
"30513","SH435",2001,7,394
"30514","SH436",2001,7,308
"30515","SH437",2001,7,456
"30516","SH438",2001,7,289
"30517","SH439",2001,7,306
"30518","SH440",2001,7,361
"30519","SH441",2001,7,362
"30520","SH442",2001,7,327
"30521","SH443",2001,7,344
"30522","SH444",2001,7,431
"30523","SH445",2001,7,370
"30524","SH446",2001,7,428
"30525","SH447",2001,7,363
"30526","SH448",2001,7,319
"30527","SH449",2001,7,341
"30528","SH450",2001,7,374
"30529","SH451",2001,7,379
"30530","SH452",2001,7,335
"30531","SH453",2001,7,370
"30532","SH454",2001,7,365
"30533","SH455",2001,7,349
"30534","SH456",2001,7,321
"30535","SH457",2001,7,382
"30536","SH458",2001,7,374
"30537","SH459",2001,7,326
"30538","SH460",2001,7,340
"30539","SH461",2001,7,358
"30540","SH462",2001,7,392
"30541","SH463",2001,7,364
"30542","SH464",2001,7,330
"30543","SH465",2001,7,437
"30544","SH466",2001,7,338
"30545","SH467",2001,7,368
"30546","SH468",2001,7,398
"30547","SH469",2001,7,377
"30548","SH470",2001,7,332
"30549","SH471",2001,7,385
"30550","SH472",2001,7,389
"30551","SH473",2001,7,338
"30552","SH474",2001,7,381
"30553","SH475",2001,7,403
"30554","SH476",2001,7,381
"30555","SH477",2001,7,343
"30556","SH478",2001,7,336
"30557","SH479",2001,7,369
"30558","SH480",2001,7,324
"30559","SH481",2001,7,364
"30560","SH482",2001,7,354
"30561","SH483",2001,7,361
"30562","SH484",2001,7,227
"30563","SH485",2001,7,416
"30564","SH486",2001,7,355
"30565","SH487",2001,7,377
"30566","SH488",2001,7,298
"30567","SH489",2001,7,339
"30568","SH490",2001,7,288
"30569","SH491",2001,7,325
"30570","SH492",2001,7,299
"30571","SH493",2001,7,341
"30572","SH494",2001,7,369
"30573","SH495",2001,7,343
"30574","SH496",2001,7,370
"30575","SH497",2001,7,353
"30576","SH498",2001,7,247
"30577","SH499",2001,7,326
"30578","SH500",2001,7,362
"30579","SH501",2001,7,298
"30580","SH502",2001,7,323
"30581","SH503",2001,7,365
"30582","SH504",2001,7,333
"30583","SH505",2001,7,328
"30584","SH506",2001,7,372
"30585","SH507",2001,7,363
"30586","SH508",2001,7,349
"30587","SH509",2001,7,412
"30588","SH510",2001,7,390
"30589","SH511",2001,7,366
"30590","SH512",2001,7,359
"30591","SH513",2001,7,327
"30592","SH514",2001,7,337
"30593","SH515",2001,7,319
"30594","SH516",2001,7,306
"30595","SH517",2001,7,255
"30596","SH518",2001,7,306
"30597","SH519",2001,7,351
"30598","SH520",2001,7,366
"30599","SH521",2001,7,330
"30600","SH522",2001,7,245
"30601","SH523",2001,7,367
"30602","SH524",2001,7,248
"30603","SH525",2001,7,367
"30604","SH526",2001,7,367
"30605","SH527",2001,7,331
"30606","SH528",2001,7,344
"30607","SH529",2001,7,385
"30608","SH530",2001,7,298
"30609","SH531",2001,7,391
"30610","SH532",2001,7,350
"30611","SH533",2001,7,397
"30612","SH534",2001,7,334
"30613","SH535",2001,7,358
"30614","SH536",2001,7,374
"30615","SH537",2001,7,336
"30616","SH538",2001,7,372
"30617","SH539",2001,7,363
"30618","SH540",2001,7,384
"30619","SH541",2001,7,354
"30620","SH542",2001,7,342
"30621","SH543",2001,7,322
"30622","SH544",2001,7,389
"30623","SH545",2001,7,380
"30624","SH546",2001,7,303
"30625","SH547",2001,7,285
"30626","SH548",2001,7,320
"30627","SH549",2001,7,299
"30628","SH550",2001,7,361
"30629","SH551",2001,7,362
"30630","SH552",2001,7,336
"30631","SH553",2001,7,321
"30632","SH554",2001,7,346
"30633","SH555",2001,7,394
"30634","SH556",2001,7,494
"30635","SH557",2001,7,363
"30636","SH001",2001,8,425
"30637","SH002",2001,8,333
"30638","SH003",2001,8,381
"30639","SH004",2001,8,383
"30640","SH005",2001,8,326
"30641","SH006",2001,8,430
"30642","SH007",2001,8,446
"30643","SH008",2001,8,408
"30644","SH009",2001,8,381
"30645","SH010",2001,8,390
"30646","SH011",2001,8,391
"30647","SH012",2001,8,422
"30648","SH013",2001,8,408
"30649","SH014",2001,8,381
"30650","SH015",2001,8,335
"30651","SH016",2001,8,424
"30652","SH017",2001,8,343
"30653","SH018",2001,8,372
"30654","SH019",2001,8,410
"30655","SH020",2001,8,408
"30656","SH021",2001,8,390
"30657","SH022",2001,8,309
"30658","SH023",2001,8,436
"30659","SH024",2001,8,396
"30660","SH025",2001,8,470
"30661","SH026",2001,8,362
"30662","SH027",2001,8,363
"30663","SH028",2001,8,424
"30664","SH029",2001,8,392
"30665","SH030",2001,8,403
"30666","SH031",2001,8,400
"30667","SH032",2001,8,410
"30668","SH033",2001,8,393
"30669","SH034",2001,8,374
"30670","SH035",2001,8,379
"30671","SH036",2001,8,367
"30672","SH037",2001,8,335
"30673","SH038",2001,8,373
"30674","SH039",2001,8,326
"30675","SH040",2001,8,436
"30676","SH041",2001,8,429
"30677","SH042",2001,8,453
